Username,Tweet,Date posted,Label
@nyx 🤙🏻,"@bini_maloi: ""Lahat ng magagandang product na nakikita niyo sa stage, sa photos, 
sa videos, lahat yun may kasamang iyak, may kasamang pagod, may kasamang everything because we’re human"" 🥹

BINI FOR VOGUE PH

#BINIxVoguePhilippines #BINI
@BINI_ph https://t.co/Q6opnfB2aq",10/28/24,0
"@glyn, cpa (2025)","""Ang sarap nga ng buhay mo. Review-review lang""

Kung alam lang nila kung gaano kahirap magshow up every day. Kung gaano kahirap patahimikin yung mga boses sa utak habang nasa review season. Kung gaano kalawak yung coverage ng board exam...",09/17/24,1
@Sundalong_Kanin,"Bumisita nga lang, respeto kay Leni bilang dating opisyal na taga-Naga. Walang halong politika. Girls talk.

Pero nag-away-away ang mga kurimaw at bakla sa ibaba. Mga utak tae talaga ang mga Pinkshits at Dilawan!
😂😭🤡 https://t.co/0lrj4mNW1k",09/22/24,0
@CHAKAPUSO ᥫ᭡,"Ok confirmed pag maliit ang tite, maliit din ang utak. https://t.co/c5H3aB7l8U",04/05/22,0
@DJ Chacha,Good morning Mr. Yap! Napakatalino ng Medical Frontliners para magpagamit. May sarili po silang utak. Hindi sila kailangan diktahan. Parang mas bagay yung word na nagpagamit sa ibang mga nasa posisyon sa gobyerno. https://t.co/cPfRukykEJ,08/05/20,0
@_R_KYUt,"Haruto and Junkyu being so cheeky during their unit rehearsals 😍😍😍
bagay nga kayo, HaruKyu parehas ata takbo ng utak niyo 😂😂😂😂 https://t.co/9s9n9gzf6x",09/21/24,0
@TV5,"Utak at pabilisan sumagot ang labanan. Beat the 2 na 🥳🥰

#TerrificTuesdaySaLOL
#LunchOutLoudOnTV5
#IBAngSayaPagSamaSama https://t.co/FYnaEmvq6I",07/12/22,0
@chi,hindi na po hawak ang utak and daliri pero sa gc niyo ‘yung bullying side? :) ayun lang. thank you po! :D https://t.co/nw3A5AoMhl,09/22/24,0
@josh,"pulling an all-nighter today, sana pumasok sa utak ko mga nirereview ko 

#studytwt #archivetwt https://t.co/VehjOPS9mf",09/23/24,0
@Apple~凛檎💜💚💛,"Stell is just trying to work pero si Pablo lambing ang nasa utak 😭

Pag-uwi na lang, Pau, jusko ka

#StellJun 
https://t.co/JNGYU3FkyT",09/15/24,0
@Darren,How's your school day so far? 🤓 Medyo na-pri prito na utak ko...tbh https://t.co/yKAVFw7PG1,09/08/17,0
@maine ✨💛,"Sorry gais pagod na me 💀
But ahhhh, these smiles 🥹✨

STELLebration of WICKED Dreams
@stellajero_ #Stell 
#StellTheWickedWorldPremiere https://t.co/V3UiJhnUda",11/03/24,0
@Babi,"Kakaiyak yung nilalaro nila jb, scottie at japeth, kapit lang mga kuys! 🙏 Sa conference na to at sa finals na to sila ang pagod na pagod. Walang kapalitan! Sa iba we need you more guys. Lord bigay mo po championship sa kanila please. Let's go, Ginebra ❤",11/03/24,0
@FanBoyDollArch,"Halatang pagod na yung bata oh, pero Marcus still gave his best. Sana hindi ka nasaktan malala 😭 Yan na kasi start nung fancam ko dyan kay hindi ko alam ano nangyari before that. @HORI7ONofficial @HORI7ON_twt #HORI7ON https://t.co/6b9cPE1lQU",11/03/24,0
@`,"feeling so many things right now, sampung stress limang pressure at benteng pagod",11/02/24,1
@sara ᡣ𐭩 GA on pinned,will start listing yung mga valid entries (rt + like) from the GA later tonight. para ready na for drawing on nov. 6. grabe yung pagod ko from that weekend trip na na-cut short. ;A;,11/04/24,0
@🎮 is gaming,"I'm actually physically, mentally, emotionally and socially tired. All rounder yung pagod ko kaya wala ako sa mood to joke around fr. https://t.co/EyXq1sCZnj",10/29/24,1
@Poldo 🌽 MootsHelper,"Best freebies ever 😂 

Thank You so much @SummerSalt0827 nanggigigil ako sayo nababawasan pagod ko 😂 

MAHALIMA 2ND DAY SA ARANETA
@SB19Official #SB19
#SB19DunkinPHThanksgiVIng https://t.co/CHCdmdBSYK",10/27/24,0
@DazzlingJSM©️🤷🏻‍♀️,"Sorry na Agent Zandro!! May Pasaway kang Alaga! hahahaha 😆😭 

Lav!! Ang kulit mo! pagod na sayo si Zandro hahahaha

#lavenderfields #zandrofernandez #JodiBert #albertmartinez #jodistamaria #ZanDer https://t.co/lgXSskngaz",10/28/24,0
@Xav,Oa ang gastos at pagod sayo October. Need ko na magrest kakabar this November.,11/02/24,0
@Tito Ocs ⚓🏄 ANCHOR 4ever.,"Anchors, can we give our gwaPito some time to rest? Medyo ramdam ko pagod nila. Pinilit nila na maging successful ang concert at ibinigay ang kaya nila. Kahit few days lang at tigil muna natin pansamantala magdemand. Sorry, hindi ako naniniwala na okay sila. kahit tinanong ko si",11/04/24,0
@christine bandibas,"Team labas and Team Satellite yesterday.. 
masaya ang mga yan kahit na pagod ma.. worth it talaga. 

OUTSIDEWORLD LOVES KAIREN https://t.co/z1MkDqSfnB",10/27/24,0
@KristenLyra,"Rest day ngayon ng girls, but look at Maloi. Umuwi sya sa kanyang hometown para mamigay ng goods sa mga nasalanta ng bagyong Kristine.

I LOVE LOVE LOVE YOU SM @bini_maloi 

Thank you so much sa paglaan ng oras kahit alam naming pagod ka, pahinga ka afterrr!!🫶🫶 https://t.co/NHQalMqR7W",10/31/24,0
@TorogB,"Ayeeh grabe pagod to the max🥺🥲

#alterbaguio #alterlatrinidad https://t.co/KhgraNNaro",10/26/24,0
"@ish, fRPh ౨ৎ","lost count of how many times i’ve said “pagod na ako” “ayoko na” “wala na ako maintindihan o matandaan” “pagod na utak ko” this review szn. but ik magiging worth it lahat ng ‘to. manalig, magtiyaga, at magtiwala. ✨🙏🏻",10/27/24,0
@🌻🪐✨,"Ang tunay na panalo, lumalaban hanggang dulo.

KrisshRomes, mahigpit na yakap! Congratulations pa rin! Proud of us. 🥹 

To MarVens, congratulations!! super deserve rin talaga! 👏🏻 hindi biro yung araw araw na puyat at pagod para manalo sa poll. Ang soliiiid!!",10/27/24,0
@elle,"That’s it for today, pagod ako skskskks goodbye! https://t.co/5DLydD8ka1",10/29/24,0
@THERAPIST RJ,"good morning mga sir pagod kaba ngayon book kana siguradong mawawala pagod mo sa massage ko book now.....
PM:09052773477
metro manila area
Thanks sa mag bobook..... https://t.co/pRXHZTakF0",11/04/24,0
@hope`` 🗡,"ang cute lang kasi sakto sa notif ko HAHAHAHA

thanks for spending your free time with us kahit ""pagod ka kaka-renovate maghapon"" ✋️😔 emi 

pero srsly tho, i missed your random lives/kwentos din aaaaa can't wait to see whatever it is you're prepping for us @stellajero_ ! ♡ https://t.co/y92JwC4Toe",11/02/24,0
@cj ☆,grabe pagod ko todayyy https://t.co/9prtESNOAx,10/27/24,0
@Yukine,"At umiyak na nga ang kapatid ko.😭 Tears of joy for seeing her lodicake! Worth it talaga ang gastos, pagod, at mahabang byahe para sayo bbloves Kathryn! 😘❤️  Salamat @bernardokath for fulfilling our dreams!  We love you!❤️😘🫶

JOY IS IN MINDANAO

#HelloLoveAgain
#HelloAgainTour https://t.co/hMeLWKrXxj",10/27/24,0
@Roci | IA 💋🌹,"Yung pagod, antok at gutom that whole day and night grabe. Pati laptop ko nilambing ko after that kase ayaw na magbukas hahaha!

ANJI IPASA ANG KORONA  
#AnjiSalvacion @anjisalvacion",10/26/24,0
@Nuomys.,"Actually, may ibang nakikipag-usap, nakakatuwa sila—kaya baka bilang pasahero, maging mabait naman rin tayo minsan. 

Maging maunawain ang sinuman, kaninuman.",10/30/24,0
"@Harunyaaan, CPA",@garenaguinaldo_ Nakikipag-usap ng maayos? She was on her phone the whole time. An old man in white approached and tried to tell her to leave without being arrogant pero she ignored it. That's on her.,11/04/24,0
@Jazzie,@ericab17619 Ang PAg Amin nilang dalawa MISMO na kinausap nila in a room is already a testimony that the police is not lying..yun lang yun Mr chair for the record..as what other Congress asking nun kay Dan Fernandez about Cassy bakit siya nakikipag usap is wrong in the first place..,10/29/24,0
@R O N,Magkaiba ang nag rereply lang sa nakikipag usap talaga. Remember that.,10/31/24,0
@ian,Napanaginipan ko nakikipag usap ako sa stranger about sa league HAHAHAHAHA miss ko na maglaro lecheng med school to,11/03/24,0
@kyle 🧌,i'm one year clean (hindi nakikipag-usap sa ex)!!! 🥳 nawa'y lahat tayo ay makalaya mula sa ating kahapon emeh,10/07/24,0
@ELIANA✨🪻,"sa pagkakatanda ko sabi nyo, mata ang tinitingnan nyo kapag nakikipag-usap  kayo. Now, the question is bakit sa labi na yong tingin mo mossing? 🤧
#HyGab",10/30/24,0
@amor ౨ৎ ˖ ࣪⊹ | SEVIERFORENDGAME,"taste your own medicine, xavier parang nakikipag usap ka sa salamin no 😝",11/02/24,0
@raffy,wala talagang sense makipag talo sa kanya. isnt she 18? an 18 rich obv spoiled girl who was born and raised with a silver spoon… para lang tayong nakikipag usap sa dingding. iba ang utak ng mga yan,09/25/24,0
@unopowers,@problematicanon Gentleman talaga every details mabilis ang reflexes and actions nya kahit nakikipag usap.. Hay sanaol nlng😩😅,11/02/24,0
@V 💮 | JasDymure,I always love pano nakikipag usap si Dy kay Jas. Iniintindi nya talaga at genuinely interested siya sa sasabihin at opinion ni Jas on random things. Ok Dy wala ka ngang gusto 🤭,09/13/24,0
@maxxi ✨,"Na notice ko lang na while nakikipag usap ako sa mga tao in person lately, para akong nasa speaking and writing class ko! Huhuhu. “Uhm aside from that… besides…. also….” Hahahaha i speak clearly din? 😂",11/01/24,0
@cheng ⭐️,"I'm so happy and proud of you all kahit konti lang tayo nag ttp, masaya na nakikita kong nakikipag usap tayo sa isat isa dito sa labas.

Ganito lang dapat kasaya every night guys! Para di tayo ma bored

JMFYANG THURSLAY",09/26/24,0
@nor,"i have this habit sa mga naging crush ko na i-address sila either by name or nickname kapag nakikipag-usap sa kanila. ewan ko ba, para siyang lambing, gano'n? special lagi sa pakiramdam kapag sinasabi. 🥹🌟",10/25/24,0
@lala⁷ (semi ia),medj nakaka frustrate talaga yung number of streams hahauhu tapos yung ibang armys hindi rin kase nag checheck ng playlists na ginagamit 😭 para tayong nakikipag usap sa pader nakakaiyak,10/30/24,0
@Aj,"@forbiniverse Hello baka po alam nyo yung Jholet au na Law student si Colet na hindi nakikipagusap tapos naging roomate nya si Jho at Aiah, x ni Colet si Maloi. Hindi ko na kasi matandaan 😫 thank you",10/27/24,0
@Jo🖕,"You guys know how pure and innocent she is, wag nyo naman samantalahin yung pagkakataon na nakikipagusap pa sya satin.",10/29/24,0
@𝐬𝐞𝐫𝐞́𝐧 ୨୧,"then if meron ka palang issue?? why u're not replying to her if may concern ka pa pala? what's with your post? nakikipag-usap naman sa’yo ‘yung taong involve sa dm. imbis na i-address mo mga issues mo sa kan’ya, tinweet mo pa talaga 😩",10/31/24,0
@i ✨,hilong hilo ako sa mga statements ni ex pres dudirty juskooo para kang nakikipagusap sa ulyaning lasing but well what’s new hahaha incoherent since 2016 until now lol,10/28/24,0
@House of Red PH,"Mga Reddies! Happy Tuesday! Isang mahalagang paalala na hindi na death sentence ang HIV! ‼️

Ang HIV noong 1980s ay hindi na katulad ng HIV ngayon. Tignan natin itong parang diabetes—walang tunay na lunas, ngunit madaling ma-kontrol gamit ang medikasyon.

#HouseOfRedPH
#BeREaDy https://t.co/s1GCS0mh90",03/08/22,0
@cal (•̀ᴗ•́ )و,"Hindi po nag-iinarte ang mga taong may depresyon. Tulad ng ibang karamdaman, nangangailangan ito ng sapat na medikasyon.

They've been fighting off lots of battles in their mind. And each day, surviving is one of it.",09/15/21,0
@KapusoMoJessicaSoho,"Please RT mga Kapuso: Para sa mga nais tumulong sa medikasyon ni kay Andy, tumawag sa 09979779182",06/19/16,0
@Ira Alazas ★アイラ𓆉,"I FEEL NGARAG!! GROGGY!! Medikasyon...MODRA I need U..please come home early...*itchy throat* suffering kafonsho,Japanese term for allergies",03/20/11,0
@Belle,"Hala ibang desperation yung “Lord, please pray for me” oras na para as medikasyon",10/16/20,0
@ᴊʀ,Isa kang adiksyon na hanggang ngayon ay hindi ko mahanapan ng mabisang medikasyon. I love you :* mwa,03/30/16,0
@belle,"Last year, historic ang pagpapalabas ng more than 800 UPB students para gunitain ang ML51. 

This year, dala ang parehas na militansya, handa ang mga kabataang-estudyante na makiisa sa mas militante at progresibong mga pagkilos! 

WE MUST NEVER FORGET!! #ML52 https://t.co/kmBRoBqs4q",09/20/24,0
@Mhing Gomez,"Bukas, muling isasalang sa Senado ang Mandatroy ROTC. Dito natin ibuhos ang lakas natin. Sumama sa pagkilos bukas.

Say NO to Mandatory ROTC! 

Sign the Petition Now: https://t.co/iShz5Wq7BG

#NoToMandatoryROTC
#HandsOffOurYouth
#DefendOurSchools https://t.co/AcLpYHj1j5",11/03/24,0
@Panday Sining UST,"Girlypops💅🏻 says no 🙅‍♀️  to Mandatory ROTC🔫❌🙅‍♀️🤬😡‼️

Alam❓mu👉 ba na pwede na siya mapasa bukas (nov. 4) sa senate hearing baks❓‼️🤬🙅‍♀️    Kaya sama ka na sa pagkilos sa senate  bukas‼️ Save our sunscreen💅🏻 save our future🌈 from the facists state‼️✅😤

#notomrotc https://t.co/pc9kxt3qZL",11/03/24,0
@Jpeg Garcia,"🖼️𝙠𝙖𝙗𝙖𝙩𝙖𝙖𝙣.𝙟𝙥𝙚𝙜 🖼️ Ep. 2 - A day at Diliman!

Tara sa isang siksik-liglig na araw ng paggunita at pagkilos. Turnover Ceremony para sa Freedom Memorial Museum at Makabayan Congress, all in one day. Kinaya mo 'yon? Syempre para #TaumbayanIpanalo!

#PagAsaNgBayan https://t.co/omV3L7Km0w",09/28/24,0
@Kej Andrés #JoinSCMP 🇵🇸🇵🇭🏳️‍🌈,"trigger warning: abuses, murders, violence sa ilalim ng ROTC

BAKIT TAYO SASAMA BUKAS SA PAMBANSANG PAGKILOS VS MANDATORY ROTC, NOB 4

#NoToMandatoryROTC 
#HandsOffOurYouth 
#DefendOurSchools 
#LabanKabataan https://t.co/HZOqQAJT3w",11/03/24,0
@Nica ♥️,"@kdesguerraaa @kaioozy sa pananamit, sa pagkilos. lahat na. We all love her aura. pero ang tanong? may ilalabas ka po bang ayuda jan? beke nemen 🤭",11/03/24,0
@ScienceKonek,"𝗧𝗥𝗢𝗣𝗜𝗖𝗔𝗟 𝗦𝗧𝗢𝗥𝗠 𝗠𝗔𝗥𝗖𝗘 𝗖𝗢𝗡𝗧𝗜𝗡𝗨𝗘𝗦 𝗧𝗢 𝗜𝗡𝗧𝗘𝗡𝗦𝗜𝗙𝗬 𝗔𝗦 𝗜𝗧 𝗠𝗢𝗩𝗘𝗦 𝗧𝗢𝗪𝗔𝗥𝗗𝗦 𝗟𝗨𝗭𝗢𝗡 ⚠️

Inaasahang patuloy na lalakas ang bagyong #MarcePH (#Yinxing) habang kumikilos palapit ng Luzon. Posibleng maging magulo ang pagkilos nito kaya https://t.co/KvQC761N7e",11/03/24,0
@Anakbayan FEU,"UNSTOPPABLE BRAVERY!TAMARAWS NEVER FORGET! SUMAMA SA PAGKILOS SA SEPTEMBER 21!

Bukas, ika-21 ng Setyembre ang 52 taong anibersaryo ng pagdeklara ni Marcos Sr. ng Batas Militar sa buong bansa. https://t.co/0AHGTb6976",09/20/24,0
@lykie 🪽merch ban NESFRUTA,"Tangina naman nitong kadorm ko, hindi na matigil sa pagkilos maya’t maya na lang lumakad sa unit. I’M JUST TRYING TO SLEEP PLS NAMAN😭",11/03/24,0
@Pichi-Pichi,"Not really surprised of these so called activists na any-any na lang kumuda and dragging people they barely even know. And y'all wonder kung bakit walang nahahamig sumali sa mga pagkilos at walang nakikinig? If this kind of behavior continues, you are already losing the fight...",11/02/24,0
@kat ⛅️,"I super duper vouch for KCHAN MENDOZA as our next USC COUNCILOR !! ❤️‍🔥❤️‍🔥❤️‍🔥

Yan ang subok na subok na talaga ng buong komunidad ng UP. Nakasama ko mismo sa napakaraming pagkilos at nasaksihan ang kaniyang matinding dedikasyon sa pag-gaod ng mga kampanyang masa at estudyante🔻 https://t.co/ohvpawj7ZI",10/22/24,0
@Pagbutlak,"We will always remember. We will never forget.

Mga Iskolar ng Bayan, tibayan ang hanay at ipagpatuloy ang laban. Sumama sa pagkilos mamaya! 

Multi-Sectoral Forum
Sep. 21 | 1:00 PM

ML52 March
Sep. 21 | 4:00 Pm

#ML52
#NeverAgain
#NeverForget https://t.co/V1BCaF7tDX",09/21/24,0
@Anakbayan Rizal,"📢CALL FOR DONATIONS AND VOLUNTEERS!📢

Sa panahong kumakaharap ang mamamayan sa kalamidad, napakahalaga ng ating pagdadamayan at pagtutulungan. Linangin natin ang ating inisyatiba at diwa ng sama-samang pagkilos! https://t.co/Xnaac2u2pF",10/24/24,0
@Jayvie Cabajes (Official Account),"To our beloved Louie, Former membership Head of KPL SMR, KPL Banaybanay Chapter Head, Brgy Kagawad of Brgy Mobongcogon, mother of all youths and youth organizations in Banaybanay, you will surely be missed! Salamat sa walang takot na pagtindig at masikhay na pagkilos! https://t.co/FFviQ8dwhd",10/07/24,0
@ria 🐺,"@_blissecas This message deserves to be here. 
“hindi naman tayo bayad or obligadong tumulong at alam natin na wala tayong dapat asahan na kapalit ng pagkilos natin pero tuloy-tuloy pa rin” @ily_mkhlm https://t.co/J7mzm5owKw",10/27/24,0
@BALL CHOCOLATE,"lip service pala ang mga pagkilos + civilian mission para sa soberanya natin sa WPS? wag mo naman ibahin yung usapin. pinag-uusapan natin akusasyon mong “tuta ng tsina” ang makabayan. by the same standard, pwede rin kitang ituring na “tuta” at “puro lip service.”

you’re a troll. https://t.co/7KP9MpcV49",10/23/24,0
@Iggy Boy,"Grabe pagod ko last night attending to five senior citizens going to Parañaque. 😮‍💨

Hindi biro mag alaga ng matanda. Ibayong pasensya and attention ang kailangan.",11/04/24,0
@laura,"“kung hindi niyo love si versex, umalis nalang kayo dito lahat”

angel will always be ver’s no. 1 defender 🥹 so much love to alaga duo 💖🗯️ @vversexx @_angelgalang18 https://t.co/C7AnSuKIKW",11/01/24,0
@Aya,"#DonBelle not denying kumakain sa isang plate (in this case, tub) allegations. 
Belle was eating, niyaya si Donny. Naghanap ang isa ng cutlery, inabutan ni Ate Keia. I also noticed na alaga din ng PA ni B si D. Offered him whatever she gave B. May soft nudge pa. Ang comfy. 😅 https://t.co/ylO1VzWbbx",10/27/24,0
@KANATA TEAM LIVE,"@kathy2900788526 Basta keep supporting her, may Lugar sa showbiz ang alaga natin together with Therese😍",10/29/24,0
@UD 4 YOU,"Dati makakabili ka lang ng free range local chicken na nasa P70.00-P100.00, nowadays mahal na,kaya mag alaga na tayo neto. https://t.co/ILu5kguo9V",11/04/24,0
@✧Ntayla✧,"it's giving JIRO and AKI (maxianna au ""love me  harder"") passenger princess si alaga✨💕",11/02/24,0
@`,"HAHAHAHAHA wait pa daw natin si alaga

#TheBrandwithMaxieAndreison https://t.co/q24FaZfICW",10/31/24,0
@qeybee 𖤓,SOBRANG CUTE NI MAXIE NA PINIPILIT NYA GAWIN YUNG NOOT NOOT PERO LUMALABAS IPIN NYA HUHU MY 🐰 TALAGA I LOVE U MGA ALAGA KO😭🫶🏻 https://t.co/MtuIehINZK,11/03/24,0
@Anne 🦋,"Paalala lang minor pa tong alaga kong si Rain ha. Hehehe. Magsiayos kayong lahat. In the meantime, magpadala muna kayo ng resibo nyo ng boto dated today dito sa post ko at ng matapatan ulit. https://t.co/YNnaVFuXdC",10/26/24,0
@MSJ IA,"Looking forward sa ganitong genre ng movie, marami pa kayang patunayan ang #FranSeth sa showbiz tamang alaga lang hindi sobra , hindi kulang. mwah! 

FRANSETH IBA KA MVOutNow
#SETHIbaKaMusicVideo",10/30/24,0
@J9,"Ganda naman ng alaga ni itay, welcome to his team nak 😉

https://t.co/xTLB7xRy9y",10/28/24,0
@Beth Jimenez,"👏👏👏
Wala kasing ganyan fandom ang mga starlets at stariray ng mg NWs. Akala with the separation of Aldub maglilipatan sa mga alaga nila. Para lang pagkain yan, kahit gaano kasarap kung ayaw mo, di mo titikman.
#BOYCOTTEatBulaga1330
Aldub pa rin",10/29/24,0
@ThereseVlover,"oops another endorsement nang alaga namin 🥹🫶🏻 yun pala napa follow si nicole caluag congratulations my bb @thrs_vllmr more to come! you are blessed! 

#ThereseVillamor | Therese Villamor https://t.co/liBzNNXPmK",10/27/24,0
@Jarren Garcia OFC,"11022024 | captainluz ig post update

""Back to back prep ng mga alaga ko for tomorrow sunday Nov3  @jarrengarcia_@kobierhysbrown @asapofficial@starmagicphils #tatakstarmagic""

#JarrenGarcia | Jarren Garcia https://t.co/bznw5vxw40",11/02/24,0
@Evelyn Alas-Salvador,"@MyNameIsTheo011 SYEMPRE MAGASAWA KASI AT PAG MAGASAWA NA ALL THE WAY TALAGA,AT MAY RESPETO SI M SA SARILI  AT SAKA SELOSO SI HUBBY NIYA AYAW NA MAY HATUWAK NA IBA SIYA LANG MAY KARAPATAN KAY WIFEY NYA,KAYA NGA AYAW PUMAYAG NA IPARTNER SA IBA KAYA NAGLIELOW NA SI M ATTUMUTOK SA MGA NEGOSYO NILA AT ALAGA SA MAGAAMA NIYA ❤️",10/30/24,0
@iya ★ .ᐟ,"ang sakit sa pusoh.. awts pain, hapdi, siphayo, kalungkutan, dalamhati, hinagpis, pighati, lumbay, pagtangis, iyak, lungkot, unhappiness, sorrow, dejection, regret, depression, misery, cheerlessness, downheartedness, despondency, despair, desolation, wretchedness, broken-hearted",10/31/24,0
@nascent,kahit na 2 hours away lang ako sa cavite from diliman ang lungkot kong maiiwanan sina Yami sa bahay wo me for a week plus andrew’s gonna be out of town this weekend :((((( https://t.co/iTLCUOGgld,11/04/24,0
@Raven03,"Hays sad after matikman babaliwalain at itatapon na lang lungkot bes haha 💔😔

#altergapo
#alterpinay
#alterzambales
#altersubic
#alterbataan",10/26/24,0
@bloomxlumotxeyekons,"Ngl, as a lumot ang lungkot makita yung pagbaba ng vb program ng ateneo women’s. Yung thrill kada dlsu-admu match up noon ay wala pa ring katulad kahit d pa finals game inaabangan talaga.",10/28/24,0
@Maine Mendoza,"Kuya Jose's ""Patingin ng tumba/laglag/lungkot"" line gets me all the time! Lol",04/14/16,0
@angela,ganito pala feeling soon if tapos na citw. ang lungkot naman😭 wag naman sana,11/02/24,0
@jale,Grabe yung lungkot ng araw na ito. Pero grabe may maganda pa rin talaga na mangyayari talaga noh. God is so good talaga.,10/31/24,0
@Therese X Dylan X Kai X Jarren fan Account,Manifesting Lord sana di na mapalitan ng lungkot ito🥺🙏🙏🙏,10/28/24,0
@perts | commissions open,"@rikujjang awts pain pighati lumbay hinagpis kirot sakit pagtangis iyak lungkot siphayo dalamhati galit inis poot pangamba paghihirap pagkasira pagkawasak pagkamuhi

in short, get well soon riku we miss you so much 😔♥️",10/30/24,0
@AdeShi💗,@msgirlA2 @davidlicauco Bat naman parang ang lungkot ng eyes mo hiroshi?,11/03/24,0
@Ben&Ben,Sakit ng katawan dahil sa gigs this week. Worth it!!! Mahal namin ang @UPLBComArtSoc @route196rocks @GabiNaNamanProd !!!,10/08/16,0
@Kyro,"looking so skinny here
(4 days may sakit) https://t.co/JpnqhzqUP9",11/01/24,0
@Viva One,"Umaagos ‘tong luha namin hanggang year 2025!!! Ang sakit-sakit niyo na, #ElVi 😭

‘CHASING IN THE WILD’ now streaming on #VivaOne! https://t.co/32h09BPf37

#HyGab #CITWILoveYouBut #CITWEra #ChasingInTheWild #UniverKada #UniLoveSquad #BidaKaDito https://t.co/JNtWDABkYk",10/31/24,0
@kenneth,"I just fucked 4 bottoms magmula kaninang umaga, yung isa pinainom pa ko ng passion max kaya naka ilang rounds pa. uuwi na ako, ang sakit na ng tite ko kakafuck. 🙈",10/26/24,0
@Gab Gapas,I'm not going to apologize for this: Magdidiwang talaga ako kapag wala na sa mundong ito si Rodrigo Duterte. At si Bato. At si Bong Go. And every other person in power who supported them. Magkaroon sana sila ng sakit to pay for how they destroyed this country.,10/28/24,0
@Blver_08,Thank you Kuya Seffy for treating me to watch Hello Love Again. Grabe iyak tawa pero more iyak talaga ako. Must watch talaga. First time ko umiyak ng umiyak sa cinema pati katabi ko nag iyakan. Sobrang sakit. Sana wag panoorin ni ex 😜,11/15/24,0
@_smartparenting,"Remember to keep up with your child’s scheduled wellness checks with your pediatrician to ensure they’re meeting their developmental milestones and staying up to date with vaccinations.

May sakit nanaman ba ang anak mo? READ: https://bit.ly/3UPrlqW

#SmartParenting",11/15/24,0
@dzrhnews,"Masama ang pakiramdam o may mga senyales ng kung anumang uri ng sakit? Worry no more! Tutok lang at makinig sa mga payo ng mga eksperto sa #Lunas kasama si Faith Salaver-Clamor!

WATCH: https://fb.watch/vRCbiZRdVB/",11/15/24,0
@Drin_25,Haysst sakit ng ulo ko huhu parang I wish I could go back to the very first day I saw you huhu,11/15/24,0
@kweenjoshmojica,Not to discredit Galeries coz they are really playing good pero ang sakit sakit sa mata ng galawan ng Choco kalerks,11/15/24,0
@gatorade na blue (jao's oomfie),"[FAN-MADE]: #ALAMATRagasaConcert poster

Pagsapit ng dilim magkita tayo sa New Frontier Theater kasama ang #ALAMAT ngayong Disyembre!

Tickets are now available at all TicketNet outlets nationwide and via online through: https://t.co/YzooHoEVRL

@Official_ALAMAT @ALAMAT_members https://t.co/RO7wPtwFuK",10/31/24,0
@allchartsPH 🇵🇭,"Most streamed OPM songs released in 2024 on Spotify so far:

1. Babaero @ginsandmelodies, #HevAbi
2. Dilaw @clfrnia_maki 
3. sining @Timdionela, @rnbjayr 
4. Salamin, Salamin @BINI_ph 
5. Burgis @plojiflowg199x, #HevAbi
6. Marikit Sa Dilim @thegr8ful_juan 
7. ILY #YoungBloodNeet, https://t.co/As9U1haspn",11/01/24,0
@Leo ✎,"yakap sa dilim

a #sukhoon one shot au

nothing feels more like home than the time we share together. https://t.co/XHZxxtDrxW",10/26/24,0
@Moonriver 🌙🐥,"Kaya pala feeling protective ako kay Ken, kasi ganun din sya sa ibang tao. Kaya rin siguro ganun ko sya ka mahal. It's the universe giving back to him. 💙

I love you, Ken. Gaya ng buwan na nagbibigay liwanag sa dilim, at ang tunog ng ilog na nagpapakalma sa magulong mundo, https://t.co/uMUVKIPCLv",10/28/24,0
@AltIndayBadiday,"Thank You, @sandromuhlach_ 

Anak, ilang minuto na lang at malapit ng kainin ng dilim ang liwanag. Pero maniwala ka sa sasabihin ko, na kahit madillim ang gabi, sa’yo ang unang bituin. 

Mahal Ka Namin Kasama Ng Iyong Buong, Kapamilya. 😍 https://t.co/ebH0C7DaHA",11/02/24,0
@klare drn,"“He(Paulo Avelino) lights up when Kim is around."" - Jake Cuenca, 2024

his liwanag sa dilim - - - Kimberly Sue Yap Chiu aka Kimberly Liwanag in WWWSKPH

literal na liwanag 🤣😂

#KimPau #KimChiu #PauloAvelino https://t.co/TDjBnZ6oAA",10/29/24,0
@lili,"Happy Birthday Marikit sa Dilim

ANNTONIA TURNS 28
#CheersToANNotherYear https://t.co/tymvdQZ9PT",11/02/24,0
@Lerry 1973💚,"#ALDUBatADN485Weeks
#BOYCOTTEatBulaga1331

Exactly 9 years ago today.
Happy #ALDUB485thWeeksary at Happy Halloween sa ating lahat! 
Grabe yakapan ng MaiChard sa dilim tapos never daw naging sila?

ALDUB PA RIN
NO TO SOLO PROJECTS
https://t.co/Ij8Dc8v2DY",10/30/24,0
@Ipe Diman,"@the13thfool Alam ng mga nasa dilim kung nasaan ang liwanag. 

They know her true worth. 
They don’t know theirs &amp; seek it elsewhere.",10/30/24,0
@lycheeflan,Kung anik anik nakakabit sa katawan ko today and andaming lab procedures ginawa sa akin sa hospital. I remember before I am wishing na sana magkaroon ako ng sakit para magkaroon ng care sa akin yung parents ko and people around me. But I was wrong.,11/15/24,1
@KAIREN OFFICIAL,"Liwanag sa dilim! 

Reply ""shining ang kahel"" twenty times with our tagline

KAIREN LEGIT KILIG https://t.co/KQRqo6Oc1Y",10/26/24,0
