Username,Tweet,Date posted,Label
@William_dracan,"Because they're pampered, perma-kids. They are spoiled. We protected the millennials too much so they didn't need to drink away the trauma, Gen Z are sheltered introverts because of Covid and Gen Alpha is too young.",9/11/24,0
@YyrRr447926,Trauma just gon make him more gay,9/11/24,0
@mbyrnejnr,"Shocking , the trauma these people will suffer after this. Imagine being on the USA bomb production line creating three horrific weapons now used on children by Israel.",9/11/24,0
@officialegle,"THIS. It’s so fucking rude to people who fought for their freedom AGAINST communism and their grandchildren and children, like me, are still paying the price for all the trauma they endured. Real life people are still shook from its terrorism to this day.",9/11/24,0
@_finnnnnny,Don’t let your past trauma affect your new endeavors.,9/11/24,0
@MLoHavin8,this shit is a joke  ..no reparations for generations of trauma to our grandmothers & grandfathers but they giving money to immigrants ??,9/11/24,0
@Legendary3435,mind saying that to WW2 veterans or anyone else with severe trauma? In person ofc,9/11/24,0
@apratim_basu,Happy 23rd Wish you can leave the trauma behind in future,9/11/24,0
@tweecrush,maybe it’s the roblox trauma. I got fired from like three pretentious groups cuz I didn’t use grammar when I was a kid,9/11/24,0
@ariexico,me core  i’m so clumsy it’s embardsing like not ok. and when i was even uglier people would make fun of me like crazy and i felt pathetic but it’s ok now. sorry trauma dump #tw,9/11/24,0
@NotChilly_wav,Ahhh yes pushing down trauma for it to come out in abusive ways,9/11/24,0
@gongurakatta,"I think we're not romanticizing trauma enough. Where there's trauma, there can be romance",9/11/24,0
@batxhit_crazy,"His trauma runs too deep and was slowly but surely killing him. Imo, his only choices were killing himself or letting his rage taking over.",9/11/24,0
@levantinewitch,anyway everyone wish a happy 23rd immigration/trauma anniversary to me and my mom,9/11/24,0
@juggalotiffany,"but to wish death on ppl, define someone’s character (esp when u don’t personally know them/the situation), &project ur own trauma on someone else’s relationship is Fucking weird. sorry but it is lol. just gives me a weird ass vibe lololllll.",9/11/24,0
@Sc3ttles,"you don't have to have personal trauma to fear men when over half of women will experience sexual violence in their life. women choosing the bear because they're uncomfortable around men isn't misandry, it's survival",9/11/24,0
@MinajATua,I hate we have to teach this to our kids. The fucking trauma .,9/11/24,0
@ukcoinsandbars,They use trauma to manipulate victims when they at their witts end to push #Marxist ideology. Its sick and very similar to their safe and effective division campaign.,9/11/24,0
@TheSpaceshipper,This trauma is shared throughout the world. Take care.,9/11/24,0
@brianboywonder,"When you put it in, it makes a lot of sense. Nobody was gonna have to go through the the DOUBLE trauma",9/11/24,0
@Dalnimi17,"getsunova 😲 oooooh my trauma is coming back!! tul, fucking hate u. still🫵🏻 garn, ... 😭",11/18/24,0
@SpiritKing11,"I don't have any diagnosis, but I'm pretty sure I've ADHD. I don't just stand there… but I can tell you I start feeling anxious days before any event/meet. I think it's the fear of forgetting, and the trauma of past experiences.",11/18/24,1
@SouthHampUpper1,Never wanted to. No event. No trauma.  I simply do not want it.,11/18/24,0
@azira__ley,"Besides, how much trauma you gave me when you're drunk, how I always beg god to take me at 10 yrs old because I didn't want to deal with you and everything anymore",11/18/24,1
@trendytweets__,Me fighting my self every day because of trauma,11/18/24,1
@atiasyf,"If only they felt it, maybe they would also do the same. Even accepting them back into my life was very hard until now, pretending to be fine. Even though every day feels sick and full of trauma.",11/18/24,1
@KevPBolger,1/2.A soft target by corrupt police back in the day. Oliver Campbell. Bullied into confessing to a murder he did not commit. A soft target for bent police to stitch up. Was it because Oliver had learning difficulties & black the reason he was targeted? At least he is out now.,9/12/24,0
@realpauldakers,John had learning difficulties and was #sexploited he went to the police and felt he was the criminal - that's what the police do. They don't give a toss about people suffering. They'd rather protect their bent mates in parliament,9/12/24,0
@CLUHG10,Do you have learning difficulties?,9/12/24,0
@ATRightMovies,"Villeneuve cast Paul Dano as Alex Jones, a loner of low IQ who Dover falsely accuses of (and imprisons for) the kidnapping. Dano said he was drawn to the challenges the role brought of playing a man with learning difficulties. 10/27",9/12/24,0
@philthegamer69,"Any business that goes virtually cashless can f*ck themselves, especially Starbucks. Respect the elderly, disabled and those with extreme learning difficulties who heavily rely on using cash. CASH IS KING",9/12/24,0
@GarethNotGarth,"Don ffs you know he has learning difficulties, be nice!!",9/12/24,0
@lovingparasyte,"the worst part is, I can always feel things get better when anyone is actually loving to me, and i can count the amount of times it has happened on one hand and it's mostly teachers who could see I was very smart but had very bad learning difficulties",9/12/24,0
@newsismybusines,"The study identifies natural disasters as “triggers” for learning difficulties, apathy toward education and likelihood of dropping out of school. #NewsismyBusiness",9/12/24,0
@SuperlawGH,"Oliver Campbell, a man with severe learning difficulties who was jailed for life for the murder of a shopkeeper three decades ago after confessing in police interviews, has had his convictions quashed by the court of appeal.",9/12/24,0
@snedsaa,Bullied a man with learning difficulties into confessing. Old bill are rotten,9/12/24,0
@CarolynWright19,"I take your point but they do need jobs n somewhere to live. Many have MH issues, alcohol n drug problems. Many are illiterate or have learning difficulties. Complicated situation. No easy answers. Care leavers n army veterans often find themselves homeless. They need help.",9/12/24,0
@madeleinemaste4,Court clears man with severe learning difficulties of 1990 London murder,9/12/24,0
@Sukidovi,"My sister, a diligent and successful primary school teacher and expert with a child who has suffered from behavioural and learning difficulties is sympathetic to homeschooling & points to solid evidence that homeschooling works well in some cases...",9/12/24,0
@CarolynLWM,"I would like to add to this. Think about the extreme measures that are taken to keep these babies alive. What would happen without these measures? Also, these babies have high risks of illness, vision and hearing problems, learning difficulties, etc. The cost and care is high.",9/12/24,0
@thetavoid,"Ofcourse this doesn't apply to people with completely visible physical disabilities and learning difficulties. Because we all know they were much worse off in the past, with the lack scientific knowledge.",9/12/24,0
@combinedmindof,Has that guy got learning difficulties. His dancing is kinda limited. Oh well. Hmmmmm. Don’t have pets Don’t fall in love Don’t reproduce.,9/12/24,0
@leena_aai,"medical missions to underserved communities. • I help people with learning difficulties and disabilities. • Sometimes, I share my story to inspire hope and resilience. • I facilitate peer support groups for women and mental health.",9/12/24,0
@IbnAbokar,"Terry you seriously need to take Egal off this platform for his own good. He has mentioned previously he has learning difficulties and it shows every time he is in a debate with anyone. This is beyond exploitation now, do the correct thing and get rid of this poor guy",9/12/24,0
@1lowbattery,"""By default anyone running to be president ... is a narcissist"" There is a big difference between NarcPersonalityDisorder v narcissistic traits. We ALL have Narc traits of some sort However NPD is a toxic personality. They have learning difficulties & lack empathy to a fault.",9/12/24,0
@SFAactive,Man with severe learning difficulties convicted of killing shopkeeper cleared after 33 years (http://msn.com) Oliver Campbell cleared of murder after decades ‘not had a life’ - BBC News Great quotes by Oliver himself/,9/12/24,0
@UNSNUK,People have learning difficulties if you didn’t know,9/12/24,0
@HolyMistogan,"IQ was literally create to spot which student might have more difficulties learning in school. Saying the habitant of a poor country might not care to finish school isn't saying much  Before that test and USA becoming the global power, our average IQ was 70....",9/12/24,0
@Blott1954,Who sculpted that? Someone with learning difficulties??,9/12/24,0
@Dan__156,Must be hard living with learning difficulties.,9/12/24,0
@gumbo1885,Harris takes rambling to a whole different level. Comes across like she has learning difficulties.,9/12/24,0
@SRE_NCFC,"Oliver Campbell and Stefan Kiszko, how many more people with learning difficulties have been fitted up by the Police?",9/12/24,0
@Angelsfeartogo,State of this poor chap… he had learning difficulties. Bet they charge him board a lodgings…,9/12/24,0
@ClareNQOT,Can we also acknowledge that there is a difference between learning disabilities and learning difficulties please?,9/12/24,0
@WisenheimuR,Did you attend their remedial programs for challenged students? Many schools have exceptional remedial classes for students having learning difficulties. That doesn’t mean they can polish a turd into a diamond.,9/12/24,0
@LFC_SA_1892,"Sorry, I didn’t realise that English isn’t your first language, or that you have learning difficulties.",9/12/24,0
@chilledasad100,My heart sings that Oliver has finally been cleared - I spent some time on this campaign & it was absolutely clear to everyone that the police had fitted up a young black man with learning difficulties for a murder he didn’t commit,9/12/24,0
@BasixGM,"You say feckless, but you fail to explain how somebody in a wheelchair would cope. Or somebody with learning difficulties. Or a young child. Or a driver who’s not paying attention. I’ve tried to educate you, but I can’t do your thinking for you. Good evening.",9/12/24,0
@Treemanart,deku was so much more interesting when he was a metaphor for learning difficulties the desire to want to do something so badly but just being unable to do it see also that mind control dude,9/12/24,0
@C80192134,He’s probably got learning difficulties to be fair,9/12/24,0
@a1iensvperstar,I’ve never met someone who has big difficulties with learning simple things,9/12/24,0
@Simon_Matthews_,"Yes, that's what that article is about if you'd cared to even click on it. Why do you keep doing this? Do you have learning difficulties? My apologies if you do.",9/12/24,0
@MoltonAllan,You look like a sex pest with learning difficulties,9/12/24,0
@JGregory2510,"As for me I remember my dad off from AF base would took us to the doctor to get some shots in the butt. I realize I had learning difficulties until senior high school when I began to excel in math, history, general science, got interest to flying the Piper super cub.",9/11/24,0
@AnneKearns17,severe learning difficulties - something very wrong with CJS,9/11/24,0
@floralpink365,"X isn't a place for OCD people that use multiple devices using different operating systems. Respectfully w/, Bob from Idaho",9/11/24,0
@egesicha_,People with OCD pay attention to non issues,9/11/24,0
@Mohansinha,"When my wife’s aged uncle passed away some years back, we found he had two shelves full of pishvees in a cupboard. He had folded them and packed them neatly. Obviously had an OCD problem.",9/11/24,0
@theoceanblooms,it’s so upsetting and I think this probably was related to her OCD but also I have never had a child let alone lost a child so I can’t even begin to imagine that pain,9/11/24,0
@minuskgs,i actually really can’t wait to go thru the horrible sugar withdrawal flu again and get that over with cause rn my ocd is making me question if ive somehow eaten sugar without realizing it…,9/11/24,0
@mirondie,feel like pure shit just want them to find a cure for OCD,9/11/24,0
@egesicha_,Men with OCD barely sustain relationships. How do you end a relationship because your girlfriend presses the toothpaste wrongly,9/11/24,0
@anantigonegone,it's okay to get an ocd diagnosis. your doctor won't judge you,9/11/24,0
@CasualMeowVR,"lmao, that bothered me to, my OCD just wants to straighten it!",9/11/24,0
@pickledmilk,I care about politics but I don’t watch ANYTHING related to it bc it literally triggers my ocd and spikes my anxiety so bad. I have to microdose the news,9/11/24,0
@keatsmerah,i love watching horror movies that fuel my ocd and paranoia. like yeah let me fuck up a full week of sleep to see barbarian,9/11/24,0
@mjwittm,"Or maybe she was prepared? Maybe, just maybe, Trump is a OCD narcissist who can’t form a full sentence?",9/11/24,0
@LeniDiamond,"MAGA Twitter, in a fit of collective OCD, has put out scores of polls to assure themselves that, contrary to all reason and appearances, Trump actually won.",9/11/24,0
@MorgaineFae,How do you proofread with OCD?,9/11/24,0
@EirikrCA,"THIS IS THE NERDIEST ROMANCE I THINK IVE SEEN (Maybe OCD too but takes one to know one) PS are you the one helping that high school kid with Wii Linux, Wii U Linux, Xbox 360 Linux, and PS2 Linux? Or was #ConsoleAsahi some briefly lived meme?",9/11/24,0
@Delta_2319,"I remember it was mentioned a long time ago, but my OCD still bothers me. Do you know if the lifetime drives map cleanup is coming soon? Where it doesn't draw a straight line between moments of no connectivity from the car? My map has straight lines all through my city",9/11/24,0
@M00NUKKI,"When I started doing that, surprise surprise the physical symptoms that started to manifest subsided. My OCD doesn’t peak when my room is clean. I feel happier when I’m not letting bitterness and anger consume me. Yall are acting like OP is telling a wheelchair user to walk",9/11/24,0
@DangerdaysYuri,"And not me because they deserve someone who isn't as fucked up like me. Like, who wants someone with ADHD,OCD, and PTSD like im a nightmare to deal with anyway. Maybe i will find someone just as fucked up as me:)",9/11/24,1
@anantigonegone,no way in hell he could taste the difference if he cut out half this stuff. it's okay to get an ocd diagnosis. your doctor won't judge you,9/11/24,0
@starvingenanan,need to lock in but also so depressed i don't even wanna move and ocd so bad i don't wanna touch anything which means no exercise so what now,9/11/24,1
@multipluna,Man I really wish I did… I have severe OCD and C-PTSD and adding nighttime into the mix has been disabling for me for years. My best tips are figuring out a way to make your bed feel like THE safest place ever to be. I’m still working on it.,9/11/24,1
@y6x77,OCD > ordering,9/11/24,0
@plainsightM3,an ocd diagnoses would make so much sense,9/11/24,0
@big__redMo,My OCD Is Screaming Out The Fucking Roof Man,9/11/24,1
@phatpusibitch,my ocd made me chew the inside of my mouth and it hurts….wtf man,9/11/24,1
@other7nah,ocd is actually ruining my life im gonna steal a Porsche or something,9/11/24,1
@Samanth26469668,"Love him, once you get into gardening it’s the best thing ever for your well being! His OCD still there with his neat rows. What a lovely guy.",9/11/24,0
@Aeden48,Brain is stuck between horny and OCD cleaning now thanks,9/11/24,0
@mawarutsuki,Its excessive and compulsive (a word im very familiar with I have ocd) thing so yes plating and planning binges is still binging,9/11/24,0
@_____daedae,I really got OCD and it shows up in the worse categories  I will literally take a rough draft of notes just to copy them over to my notebook so that everything is uniformed with no mistakes,9/11/24,0
@jaylenethekidd,Long periods is seasonal could count as seasonal depression. Anxiety can be more worse for some then orders. And excessive dieting (to a certain extreme) can count as a ED or OCD,9/11/24,0
@PASBROWN79,"#PumpRules Hey season 12 starts with Lala upset with Ariana Katie for not congratulating Lala on baby Sosa and their sit down, Jeremy trafficking drugs, James DJ with Pauly D, Ally singing, Schwartz new girlfriend, Scheana OCD condition/therapy, cast trips and Sandoval on pause",9/11/24,0
@08Juan80,"You should try this thing called ""being a decent human being"". It's not that difficult. (Also, you don't talk for people with autism. Nor for me, a guy with OCD)",9/11/24,0
@GREGY_CK,"adhd, ocd, what's next? i'm french too?",9/11/24,0
@AdequateEmily,"Was it a speech impediment or vocal stim or some kind of OCD routine? Or was it just a thing he thought was funny? How often did he say things twice, like always, or only sometimes? Does he know everyone calls him Johnny Two Times, or is this like a secret gag at his expense?",9/11/24,0
@venti_later,"sometimes a friend group is a doctor, an assassin with ocd, and the alcoholic who can powerlift both of u...",9/11/24,0
@cnnibaldog,my ocd makes me feel so guilty all the time and convinces me ive done something wrong or I've hurt people and now I've accidentally hurt someone I feel like I've hurt everyone in my life and I need to say sorry to everyone because what if they all hate me and talk about me behind my back,9/11/24,1
@Panta4546,"I take a ridiculous amount of Venlafaxine daily to keep my OCD under reasonable control. That’s a good thing. If I didn’t, tonight’s debate would have me in the shower for hours trying to get clean. (I really do have severe OCD)",9/11/24,0
@crookedcourses,i wish my ocd meds worked like monk’s in that one episode,9/11/24,0
@uixchirag,OCD level 100,9/11/24,0
@shakecuts,ocd got me fucked up. the worst part is i don’t even have a diagnosis but ik i have it. like there’s no way i don’t have it,11/18/24,0
@yur_boi_,"OCD is the hardest thing ever experienced, and will be the hardest thing I’ve ever experienced, even with my complex trauma",11/18/24,1
@BigT_soprano,Forgot to put my fitbit on and will have lost a good cycle ride and dog Walk stats... does doing this annoy anyone else.. yes I suffer from extreme OCD,11/18/24,0
@lillemonnnn,Is there anyone out there who has or probably has OCD? I need your help.,11/18/24,0
@kaushikm1977,A mythomaniac with sociopathic behaviour meets a team of legislatures that has been rejected by the US... Like you he is in a delusion of a fragmented Bharat where like his great grandfather can rule. But we are alive and kicking and we too know how to kickass.,9/11/24,0
@AirForceVet86,FU. Trump got beaten by Harris because he is a narcissistic sociopathic liar. Period. Full stop.,9/11/24,0
@goldweeb14hh,Our ancestors having land thousands of years ago is not justification to invade and wipe out a group of people. You are just a sociopathic Jew.,9/11/24,0
@stevenjm63,The world would be such a better place if we all were not exposed to the opinions of the self entitled sociopathic super rich.,9/11/24,0
@burkell69168,"Quit raising entitled, morally bankrupt sociopathic mass shooters.",9/11/24,0
@jeffsguardian,It wasn't said in jest. Sociopathic personalities lack a sense of humor.,9/11/24,0
@OldEng4,Often times narcissistic sociopathic celebrities say something in order to get some press coverage in order to appear relevant in the entertainment industry. ;-),9/11/2024,0
@msabouri,"Not profitable enough, too much risk of complete societal collapse. These sociopathic billionaires have their own risk tolerance.",9/11/2024,0
@DasherCROW,"No. She showed me that she is arrogant, snide, and sociopathic, and is ready for retirement.",9/11/24,0
@Einat_P,"Why does the world have to pour endless money and effort on sociopathic death cult ""Palestine"", it's only an Islamo-Nazi pawn",9/11/24,0
@CoQueenBee,"Last night was a self inflicted disaster for him. Totally unprepared, content of lies, couldn’t stay on topic, seething, angry, and ugly. AND, I expect him to get worse! What a sociopathic display of ineptitude!",9/11/24,0
@AndrewVAD,"STARMER WORSE THAN THE TORIES As feared, Starmer and his cult are going to be WORSE than the Tories, The Tories suffered a coup by the headbanging ERG – sociopathic monsters – but they were just crooks, so still basically only interested in the dosh!",9/11/24,0
@ehschoenberger,"He will continue to be supported by white supremacist KKKristian borderline defect embittered losers. Not certain a few sociopathic greedy uber rich donors won't close their check books, but there is no rational way to support the self-evident Russian Asset & convicted criminal.",9/11/24,0
@Comfortabl16095,Sociopathic delight,9/11/24,0
@Rebelflick,She was smug and condescending. That was a primary debate performance playing to her base when she needed to play to independents. Telling people to turn the page and refrain from insults after bashing him and trotting out years old narratives is textbook sociopathic behavior.,9/11/24,0
@simonbr64610154,Name these world leaders you sociopathic liar,9/11/24,0
@gman7012,"Trump proved last night that if you put his brain on a double edged razor blade it would look like a BB rolling down a 4 lane highway. Man child is mentally deranged, a sick sociopathic criminal conman.",9/11/24,0
@jjroach3,"Trump is a narcissistic, sociopathic, buffoon and grifter, and should’ve been thrown out of the @GOP long ago for being unfit for the presidency as well as not a real conservative.",9/11/24,0
@LeeDub2,"Therein is the problem with those who worship an orange deity on earth, who happens to be a narcissistic, sociopathic prevaricator.",9/11/24,0
@Johnrecaldwell,"Trump loves to talk. He always thinks he’s got something important to say. But he’s not connected to his heart or soul. He’s not kind or caring. It really showed he’s a self centred, hateful, compulsive liar, sociopathic malignant narcissist, wannabe dictator!",9/11/24,0
@erleargonza,"So many abusive parents. Sociopathic, incompetent to perform parenting role. I blocked a certain DDS whose thoughts on parents are convoluted. ""You must love parents unconditionally"" stupidity. Traumatized children badly need healing, force them to love abuser?",9/11/24,0
@CaseyAnderkin,His sociopathic narcissism renders him incapable of not taking the bait. One of many reasons he is unfit.,9/11/24,0
@aaliyahthefathe,"We're just narcissistic, psychopathic, sociopathic, that just need asmr, mukbang, and music therapy.",9/11/24,0
@drwhovy,How easy it is for her to get under the thin skin of a sociopathic narcissist.,9/11/24,0
@Soaps_Hope,The senior citizen sociopathic rapist who tried to overthrow the government in a deadly insurrection does not have a strong subject. Why does the media keep insisting on treating this creature like he is in any way normal or that the situation we are in is in any way normal?,9/11/24,0
@Thomas85244534,"Kamala wiped the floor with that old narcissistic, racist, megalomaniac, psychotic sociopathic asshole",9/11/24,0
@vestigialtows,We now have a sociopathic personality who has power over many deranged/mentally unstable people. He is cornered and facing jail and has been publicly humiliated. He remains dangerous.,9/11/24,0
@sally_alcot,"This city is a sociopathic creation to abuse, enslave, terrorize, and torture innocent people in a psychopathic idea of puppeteering society with willfully damaged terrorists from our wars given free reign in a jobs program that has them excusing stealing entire families' lives.",9/11/24,0
@ChrisMay154,@legaltweetz doesn’t seem to realise that what “peaks” people is radical trans activism and the blind idiocy of legislators falling for a sociopathic ideology which fails questioning by common sense and biological science.,9/11/24,0
@pearce_rp3231,A sociopathic ideology,9/11/24,0
@alight28558283,"this didn't age well ... back then, if you'd looked into her past &/or listened to anyone from Hawai'i, you'd have seen some horrifying things she's done and that she's despised here because she's a duplicitous, deceitful, sociopathic treasonous traitor with ZERO moral compass.",9/11/24,0
@deb_lavoy,But it only works if you’re up against a sociopathic narcissist,9/11/24,0
@Scott0231462648,And just like we can see the sociopathic predator in Mizz Proudman's eyes... We can also see the crazy in yours too .. Crazy can't hide because it is always in the eyes..,9/11/24,0
@drone_yourworld,"You're a vile sociopathic liar. Who do you think you are releasing rapists and jihadists, only to make room for working class people with opinions? You're so drunk on power right now you forget how transient power is & that you will face the music for this 1 day. We despise you",9/11/24,0
@IRHotTakes,The most reliable heuristic for understanding the media’s behavior is to assume it is ran and staffed predominantly by sociopathic divas.,9/11/24,0
@mujic951,They died for a few sociopathic Americans bored of retirement and russophobic eastern europeans to have fun on the keyboard. Even though I don't like them it's sad,9/11/24,0
@frickthepirate,fair but this is the most sociopathic girl i have ever met and both me and my mum are putting good money on the kdi being handed to her parents,9/11/24,0
@CherylWroteIt,I know. It’s as sociopathic as it is annoying,9/11/24,0
@Todd10118678861,"...face it! You've caught her 'in the act' of revealing herself as being the non-de script, Sociopathic LIAR she is!",9/11/24,0
@EeezyDC,My mom is laying dead sick sir I will appreciate if I can get any amount from you for her medication please,9/12/24,0
@Maybe_elephants,"Hey @madebygoogle I just missed 2 medication reminders for critical meds because my Pixel 6a has suddenly started going to vibrate automatically when its face down. Flip to Shh is turned off, FYI. I need this fixed.",9/12/24,0
@ittrep,Anyone notice that his eyes indicate he is on some form of medication legal or not? What’s wrong with him?,9/12/24,0
@Ysolda_Nichols,There’s no medication for Dunnings Kreuger.,9/12/24,0
@garnetsandgrace,"Sorry Lizzy, I thought I'd seen an infographic that had diarrhoea on it. Sounds like you're locked on in fight/flight mode and not coming down to rest and repair at all. Could you have MCAS? Ketotifen is the best medication for reducing MCAS symptoms and is available in the UK",9/12/24,0
@upuuzz,i remember i was off my medication that entire week that might be it too,9/12/24,0
@RedTheRoyal,"Spiro reduces the amount of sodium in your body (this is actually the ""correct"" usage for the medication) which can cause you to crave high-sodium foods like pickles. Also they just taste good",9/12/24,0
@Debisi_,I don’t know who I’d be on anti-anxiety medication. I wonder if my mind is completely silent when I’m not worrying about anything. That worries me.,9/12/24,1
@MetsiPrince,Alcohol isn’t medication.,9/12/24,0
@JasonKeith66475,"Having just recently been released from the prison system in Fl, I can confirm that gender reassignment medication at the least is freely given to anyone who ""identifies"" as trans. And they are the most protected class next to ped0s. Fact!",9/12/24,0
@beautifulll_tae,One of my kids is not on their medication this morning lord help me,9/12/24,0
@seanpk,"When it comes to medications... The new drug, Kisunla, seems promising. It seems like a breakthrough medication for early-stage Alzheimer's, as it targets and slows symptoms like memory loss and cognitive decline. The future of the drug is promising.",9/12/24,0
@aut0hmatic,I have BP so low I have to talk doctors out of sending me to the ER. It's just how I am and have been my whole life! So my psych gave me a medication that lowers my BP to help me sleep Now I'm having tachycardia lmao,9/12/24,0
@frances_bacon1,"No one’s talking about surgeries. That’s extremely disingenuous. She’s talking about allowing them to continue to have hormonal medication, which would have drastic altering effects for someone who identifies as trans.",9/12/24,0
@Duke30150898504,"I think you might have forgotten to take your medication this morning. Or maybe you just need a tampon, John.",9/12/24,0
@_Lucibee,You don't even have to be on medication for that tbh. The anxiety I experience is a recognised perimenopausal symptom. Yet its existence is used to deny me other medications that may help relieve other menopausal symptoms.,9/12/24,0
@Nancypaytonjr,So twice daily you must envision a medication invented through God's grace is coursing through your system bombarding the bad guys. Peace be with you.,9/12/24,0
@elainegetsreal,"I am glad that you are feeling a bit less awful. Depression can be so difficult and hard to explain to someone who has never dealt with it. I was diagnosed with ""medication resistant depression"" for years so I have worked hard to have some power over it. Life is hard. Take care.",9/12/24,0
@PoundsSand,They created the biggest infrastructure bill EVER that created 100's of thousands of jobs. They got caps put on medication for seniors. They brought back manufacturing jobs that TRUMP LOST. They have Drilled more than ever in our history making us energy independence.,9/12/24,0
@CDangerG,"Mine led to a seizure disorder. Now I have to remain vigilant for signs that one is coming, get home to be safe, and take medication to fend them off. This doesn’t make me stronger, it’s debilitating.",9/12/24,1
@Jonatha54917744,Pls take your medication serious and avoid fon for sometime until completely healed,9/12/24,0
@PPLAforPaper,"@RepBuddyCarter: “With this bill, you won’t need a medical degree or even a strong internet connection to know that you’re taking your medications safely and correctly.” Thank you to Rep. Carter for defending patients’ right to medication info.",9/12/24,0
@bChampion_Hill,Ruffalo’s medication is off.,9/12/24,0
@JclontzJf,Don’t they have medication’s that help hold people retain their grasp on reality? He should see his doctor.,9/12/24,0
@angsty_weeb,"& I ask my girlfriend if its considered severe and she goes “Oh jeez, definitely, it’s really bad.” I’ve been in therapy for so long + tried several antidepressants + never was allowed any anxiety medication besides beta blockers despite how easily my white peers could get them.",9/12/24,1
@NickAnderegg,"So… if you didn’t have medication, you would have an unmanaged disability. Jesus fucking Christ stop trying to act like you’re the one person with ADHD who doesn’t have serious executive functioning impairments that impact your life",9/12/24,0
@ESNK,Shame his medication is in need of medication,9/12/24,0
@everydaiisy,i see you havent taken your medication yet today why dont i go get that for you sir /JJJ,9/12/24,0
@Nicklendimee,“Trans liberation through direct action” bitch what? I know the most annoying anarchists will regurgitate this as if it means anything. But fr wtf does it mean? Nobodys gonna project mayhem their way into making HRT a free over the counter medication,9/12/24,0
@yankeeproud1,"I think she embodied strength, due consideration, & situational awareness. While Trump, a kremlin sympathizing degenerate, embodied malicious inconsideration, profound ignorance, and poor frustration tolerance. He needs medication. She needs our vote.",9/12/24,0
@SouthsideTilly,"Yeah, you definitely have a mental health condition. Only someone who does would be so obsessed with talking about psychiatric medication.",9/12/24,0
@DailyZenReader,"#mindfulness .... #meditation ""You will learn that meditation is quite natural. Simply directing your attention in a careful, considered way is the beginning."" — Jack Kornfield",9/12/24,0
@sotho_baee,Most probably it’s the medication you smelling from their body odour?,9/12/24,0
@Merk_Brown,Tinder is like the twitter of dating apps. Simultaneously the best and worst one; consistently very fucked up but very funny experience. Just did a risky swipe on a girl and the next thing I saw was an ad for herpes medication.,9/12/24,0
@BEEZYCBFW,I want quan medication he got pain pills,9/12/24,0
@moonlight_zee,"Being one of your manager’s fave employees is so great man. I literally just told him I want to take flu medication but I can’t cause it makes me drowsy, he told me to take the rest of the afternoon off. Also nam ndingumntu oright emsebenzini, ndi easy to love shame.",9/12/24,0
@tboneator6404,"Water and pain medication just sounds nasty. Glad you're able to get back to your regular routine, love!!",9/12/24,0
@iconmed10,"When you could access licensed providers who can prescribe medication and offer support, all from the comfort of your home.",9/12/24,0
@M41771848,Harris needs more time to continue the progress she has made. Biden and Harris turned our country around that was heading into a recession. They are working on infrastructure. roads and bridges are being built. Medication prices are coming down. They need more time to continue.,9/12/24,0
@DrummMicha184,Medication u make me laugh can’t afford my meds I have too take now your a joke should be thrown out of Canada sent too Siberia or back tooo Cuba,9/12/24,0
@inspiRaytion,"Harris was absolutely right to laugh in his face when he said that, and you could see her reaction really upset him. Everyone is meant to believe his lies so he clearly didn’t understand what was happening. Love it",9/11/24,0
@faireas,"it’s okay, puppy. nobody is upset with you.",9/11/24,0
@LiamCur95499762,Trump avoided answering all questions and babbled like an upset toddler about immigration the whole time,9/11/24,0
@jasminericegirl,imagine being so miserable you are upset that I love my boyfriend and enjoy making him an espresso in the morning,9/11/24,0
@rehomingcarlos,"to donate towards a thrombolytic after a private diagnosis of the same lady had her diagnosed as having experienced a venous thrombosis! And if that wasn't enough, I am emailed by a lady to assist a person she knows living on the streets of Sea Point. The request doesn't upset",9/11/24,0
@llasrr,i was really upset but then i remembered im a kaisa one trick lmao,9/11/24,0
@Sungdripwoo17,"We all gonna see on the day of anime realease,if this is wrong or true , but it doesn't matter , so don't get upset over a leak kiddo",9/11/24,0
@heimberg_a,YOUR ATTITUDE TOWARD THOSE WHO UPSET YOU IS YOUR ATTITUDE TOWARD GOD.,9/11/24,0
@Angieeclectic,I had one on here tell me if I chose assisted dying in my old age I would not have to pay care home fees. Then it called me a rude woman for being upset!,9/11/24,0
@Momrocks50,Yes she was very upset as it was part of her degree That day was horrific and being a news junkie watched everything it made me feel physically sick you just could not comprehend it at all,9/11/24,0
@TreasuredYeaji,But please let's just stop taking every opportunity to insult yeaji. It's wrong. You guys usually forget that these celebrities are humans too and I don't even see anything she did to your fave. If you're upset. Be upset at the fans making the tweets but not her,9/11/24,0
@EqualityMonster,Yeaaaaaah I sorta don’t care about that anymore If anything the whole dibs thing kinda makes me upset idk why Just my sensitive ass,9/11/24,0
@Wa78505517Susan,Upset? Think you underestimate the fury!,9/11/24,0
@yelyahdoobee,I KNOW so upset i cant see him when he comes here it’s right before my 18th birthday,9/11/24,0
@DeliaMans03725,come on really he’s this upset?? Go cry to your mother. Nobody cares.,9/11/24,0
@makeamilly1,Listen. I’m really upset,9/11/24,0
@RTudge,This really upset you didn't it? lol,9/11/24,0
@Daveboyd5,I bet he would be upset if we took his heating allowance of nearly £2500,9/11/24,0
@Darkmoon12356,Don’t be upset when people only reach out to you when they need something from you. Feel privileged that you are like a candle that comes to their mind when they find themselves in darkness.,9/11/24,0
