Username,Tweet,Date posted,Label
@Isko 🌸🌾,Sayang walang workout para sa utak bro https://t.co/Tjwr41uSi3,09/19/20,0
@JOSH CULLEN,"@stellajero_ @SB19Official @jah447798 Showbreak na daw kasi. Nakakalaki daw ng utak pag nanonood nun sabi niya. Nood muna tayo kapatid

@SB19Official
#SB19DayChallengeD13
#SB19ShowBreakSpecial https://t.co/ji5GiM4dPW",07/13/20,0
@TV5,"Taba ng utak! 🤣🤣

#LOLGoodVibesThursday
#LunchOutLoudOnTV5
#IBAsa5 https://t.co/gXuxNOBbzm",05/12/22,0
@TV5,"lLoading pa mga utak, paps?

#LakwatsikaMasbate
#LakwatsikaTV5 
#IBAsa5 https://t.co/WlpbuUmHhc",04/19/22,0
@TV5,"Ginugulo din ng mga 'to ang utak ni Uno ehh. 😅

#DelikadoNaPUTO
#PutoTV5
#IBAsa5 https://t.co/Nf2hDwbAhg",07/31/21,0
@TV5,"Utak ang labanan sa kapangyarihan 🧠

#FPJsAngProbinsyanoTV5 
#TodoMaxPrimetimeSingko 
#IBAsa5 https://t.co/FC4lzQGet9",02/16/22,0
@TV5,"Paulit-ulit na sa utak niya ang mga tanong ni Tupe

#InitSaMagdamagTV5
#TodoMaxPrimetimeSingko
#IBAsa5 https://t.co/cCXfNuX8Dg",06/08/21,0
@chi,hindi na po hawak ang utak and daliri pero sa gc niyo ‘yung panig ng bullying? :) ayun lang. salamat po! :D https://t.co/nw3A5AoMhl,09/22/24,0
@TV5,"Ihanda na ang inyong utak at pintig ng puso para sa ating Heartbreaker Trivia! 

#1KHBDiskarte
#1000HeartbeatsPintigPinoyTV5
#TV5TodoMaxWeekend https://t.co/hJPXiKbE4D",05/08/21,0
@Camille Trinidad,Gamitin muna utak pls,04/20/21,0
@TV5,"Utak ang labanan at saya ang dala, talunin ang 2 na 🥳🥳🤩

#LOLHuweBestVibes
#LunchOutLoudOnTV5
#IBAsa5 https://t.co/iSVxbpfOfp",05/26/22,0
@TV5,"Ayan, bumili daw kayo ng utak! Ginagalit niyo si Kap! 😂

#NiñaNiñoSecretWeapon
#NiñaNiñoTV5
#IBAsa5 https://t.co/TfeSxGSb5Y",05/12/22,0
@ashley jude (bini mikha's version),"may artist ba na magpeperform sa KCON LA, BILLBOARD KOREA, GUESTING SA WISH BUS LA, kaliwa at kanang international interviews and magkakaroon ng FOUR SOLD OUT CONCERTS sa CANADA if sa Pilipinas lang sila sikat? dadagdag pa sa stress ng mga tao tong alien na to eh. kunat ng utak mo. https://t.co/Swp4cLWEwX",09/15/24,0
@BEESmark,"mahiya naman kayo oei.
wala man lang budget hearing patungkol dito??
malala na utak ninyo ah?? https://t.co/GFLHD738xj",09/14/24,0
@TV5,"Dahil sa anumang laban, hindi ka madedehado kung utak ang iyong puhunan!

Susuntok at sisipa na si Alain Moussi sa 'Kickboxer: Retaliation', ang pelikulang tampok sa #CineSpotlightTV5! 
📆 MAMAYANG 3PM na
#WeekendTripTV5
#IBAngSayaPagSamaSama https://t.co/C3WbyNjDm4",07/08/23,0
@TV5,"Tag mo na ‘yung tropa mong mataba ang utak lalo na sa kalokohan! 😂

Abangan si Andrew E. bilang Gamol sa Sari Sari Presents: Viva Cinema ng #TV5TodoMaxWeekend! 

🎞 : Si Mokong, Si Astig, at Si Gamol 
🗓 Saturday, 4PM 
#IBAsa5 https://t.co/mPnjx0TTt8",07/29/21,0
@Z✨,Naalog yata yung utak ko sa flight na yun ah 😵‍💫 https://t.co/mai4F5uiQI,09/15/24,0
@TV5,"Kung ang kandidatong si Jose Montemayor Jr. ang tatanungin, utak, integridad, at katapatan ang dapat na taglay ng pinunong maluluklok sa Malacañang!

Kilalanin natin siya sa ‘Bilang Kandidato’, ngayong Sabado, 8:30PM dito lang sa TV5!

#BotantengFrontliner
#BilangPilipino
#IBAsa5 https://t.co/ptmfiEpfMj",04/28/22,0
@TV5,"May magagawa pa ba si Osang para maisaayos ang laman ng utak ni Badong?

🧩 #PiraPirasongParaisoTV5
📆 WEEKDAYS | ⏰ 3PM
📆 SATURDAYS | ⏰ 2:30 PM
#HaponChampionTV5
#IBAngSayaPagSamaSama https://t.co/xOu2PwTW1G",09/13/23,0
@It's Showtime,"Hindi papatalo sa patatasan sa ng utak si MARK ""VHAKING"" BABISTA sa Mr. Q&amp;A!
#ShowtimeSaloSalubong https://t.co/9jaeObGctt",09/30/19,0
@ABS-CBN News,"Isang 67 anyos na Pinay ang panibagong biktima ng hate crime sa New York.

Naglalakad lang malapit sa kaniyang bahay ang biktima nang bigla siyang pagsusuntukin ng isang lalaki. 

Bukod sa mga sugat sa ulo, nagtamo rin ng facial fractures at pagdurugo sa utak ang biktima. https://t.co/rS5Al79873",03/15/22,0
@TV5,"Kung ang kandidatong si Jose Montemayor Jr. ang tatanungin, utak, integridad, at katapatan ang dapat na taglay ng pinunong maluluklok sa Malacañang! Pero sino nga ba siya sa baba ng entablado at likod ng camera?

Kilalanin siya BUKAS, 8:30PM sa unang bahagi ng ‘Bilang Kandidato' https://t.co/ZzdAdPCbgr",04/22/22,0
@TV5,"Dr. Jondi: Sa kaso ng bakuna sa tigdas, mayroong isang bata sa dalawang milyon ang maaaring magkaroon ng tigdas sa utak bilang side effect ng bakuna. https://t.co/X1v1CUQArh",04/18/21,0
@🐍Seyyyrannn🐍,Oguz niyo yong utak nasa tiyan. https://t.co/yXeH50wHpK,09/23/24,0
@It's Showtime,Graduate ng BS Information Technology at marami na ding pinasok na trabaho ang Candidate #1 na si JEROME LANOPA. Makuha kaya niya ang trono gamit ang kanyang utak at husay sa sagutan? Abangan! #ShowtimeFullCharge https://t.co/rZlzwsSSGp,08/23/19,0
@TV5,"Paano kung madiskubre mo na ang pasyente mo sa isang underground hospital ay ang mismong utak sa pagkamatay ng anak mo?

Abangan sina Hollywood actress Jodie Foster at Dave Bautista sa sa #CineCincoTV5 presents: ""Hotel Artemis"" bukas, 4:00PM sa #HaponChampionTV5! https://t.co/Z3cOYHRyH9",04/29/23,0
@TV5,"Daig ng tuso ang matalino! Sa pagkrus ng mga landas nina Rigor at Ramon, lalo pang makakaisip ng paraan si David para mabilog ang utak ng tatay-tatayan!

Abangan ang maaksyong #FPJBQEskapo sa #FPJsBatangQuiapoTV5, 8PM sa #TodoMaxPrimetimeSingko! 🔥 https://t.co/oxMlZ3tyvv",11/20/23,0
@It's Showtime,"Simulan na natin ang patalasan ng utak at hamunan ng mga Pareng palaban! Dont worry Hindi ito papogian! Sali na mga paps!
#ShowtimePinkaChugug https://t.co/EhmlmCgkPa",08/17/19,0
@ABS-CBN News,"Warak ka na ba dahil sa stress, nagugulo na ang utak, at kulang pa sa tulog?

Laging bantayan ang katawan para hindi magkasakit ngayong may #COVID19 pandemic. https://t.co/CD57u5wGmf",08/18/21,0
@ran.,"Minsan talaga gusto ko na lang din malaman kung ano ang  tumatakbong thoughts sa utak ni Karina, eh. 😭😭https://t.co/tlt97dOZ21",09/19/24,0
@mai 🌷,bobo naman nito eh siya nga yung lowkey xenophobic ??? pakitanggal ang ulo sa pwet wala diyan yung utak mo https://t.co/qtK7lzfMrJ,09/18/24,0
@BBS FYANG ୨ৎ,"fyang: ""sino bang nagchichika sayo na gusto ko yan (jm)? sino? sariling utak mo lang yon""

ay nako baks, saksak mo daw sa baga mo si jm mwahaha.

SATcherSLAY FYANG
#PBBGen11SeventhEviction https://t.co/eZukZVhhKA",09/14/24,0
@Gerry Cacanindin,"Nung si Leni yung nagbu-bus, pakitang tao daw. Nung si Sara nagcho-chopper, necessity daw. Hindi lang brainwashed mga utak, na-almirol na.",09/15/22,0
@Angelo;,"— aabot ka talaga sa puntong kahit ikaw mismo, pagod na rin sa sarili mo.",10/26/24,1
@Patama Diary,"Ito na talaga yung tunay na laro ng buhay. Yung kahit pagod na pagod ka na, hindi ka pwedeng umayaw.",10/26/24,0
@Dianne ✨️,Angel nyo pagod na 🤣 https://t.co/bt2NKMrBvg,11/04/24,0
@Babi,"Kakaiyak yung nilalaro nila jb, scottie at japeth, kapit lang mga kuys! 🙏 Sa conference na to at sa finals na to sila ang pagod na pagod. Walang kapalitan! Sa iba mas kailangan namin kayo guys. Lord bigay mo po championship sa kanila please. Tara na, Ginebra ❤",11/03/24,0
@meh,"kapag pagod ka talaga, naiisip mo bigla “bakit ba ako nag medicine “ 🥹🥹",10/26/24,0
@ellaine,"Pagod sa asap pero maganda pa rin

JARFYANG 2BILLION VIEWS https://t.co/JE0OnbWKUG",11/04/24,0
@kelsmithee🐈‍⬛,pagod!,11/01/24,0
@`,"dami kong nararamdaman ngayon, sampung stress limang pressure at benteng pagod",11/02/24,1
@Noelle Capili-Ruiz,Labubu nyong pagod na https://t.co/t3kubSQpmE,11/04/24,0
@filo_rants,di na talaga ako tinantanan ng pagod,11/18/24,1
"@ashnotashleyz
","hi, pagod na ako. 'yong tipo ng pagod na kahit matulog ako, pagkagising ko, pagod parin ako. kahit ipahinga ko 'yong katawan ko, andyan parin 'yong pagod. kasi hindi lang naman katawan 'yong pagod sa'kin eh. pagod na 'yong isip ko, 'yong puso ko. pagod na pagod na po ako.",09/06/19,1
@COLET🥰,"Nasaan ba co colet stan ko dito tara sa bohol may susugurin tayo 

Sinabihan ba namang oa iyong boss  natin, sila pa galit na groufie na gusto ni colet hindi na selfie.
 
Grabe naman pagod nadin po iyong tao respeto nalang po sana. https://t.co/SnrwdRoRMx",11/03/24,0
@𝑨𝒏𝒊𝒂𝒉⁷ | HAPPY is coming!,Grabeeeee pagod nakong mag delete 10months worth of photo? As a BTS fan🥹 https://t.co/QQOzrxD8D8,11/04/24,0
@Bella_Trixx✨,Ang bakla ay pagod na,11/02/24,0
"@Jrmmabini
","Kahit ilang oras na tulog man gawin ko Pagod pa din naman ako, kase hindi lang katawan pagod sakin
Pagod na yung isip
Pagod na yung puso
Pagod na buong ako!",10/14/22,1
@seven ⪩⪨,@H7N_1ststan kukulamin ko talaga mld hayuff pag ganyan! pagod na pagod na mga bata.,11/04/24,0
@A 🧃,Pagod :) na :) ako :),08/19/20,1
@chin✨,"kung pagod ako, dapat mas pagod si johann. tama tama https://t.co/Aq1sf81mAG",11/04/24,0
@𝐌𝐂,future cpa niyo pagod na tsk,10/27/24,0
"@aceeocampo
","Ako lang ba?

Yung wala namang ginagawa pero palaging inaantok?
Yung kakagising mo palang pagod na pagod ka na?
Yung gusto mo nakahiga kalang kahit buong araw ka nang nakahiga?
Yung walang gana kumilos?
Yung parang hinihila ka ng kama mo?",8/5/18,1
@Poldo 🌽 MootsHelper,"Best freebies ever 😂 

Maraming salamat @SummerSalt0827 nanggigigil ako sayo nababawasan pagod ko 😂 

MAHALIMA 2ND DAY SA ARANETA
@SB19Official #SB19
#SB19DunkinPHThanksgiVIng https://t.co/CHCdmdBSYK",10/27/24,0
@mark geronimo,sobrang pagod at lungkot ko na tapos napanood ko to mga putanginaaaaaaaaaaa https://t.co/mbwg5vZ1pf,12/17/20,0
@𝓙ᥫ᭡⋆,"JL: Kanina niya pa ako pinapatahimik

pagod na yata Jollibee sa'yo HAHAHAHSJSKSKJAJH pero bat ganun kasi jabee nila? Mas makulit pa celebrant e 😭

🔗 https://t.co/1MGPLrpILQ (@fanboydollarch)

#JLGaspar #제이엘 #JL
#UniverseLeague 
#유니버스리그 https://t.co/RB5oiX9sEj",11/03/24,0
@ケント(taylor’s version) 🤍,PAGOD NA AKO MAGHINTAY SA REP TV BALAKAJAN https://t.co/AogGpuW7Vv,11/04/24,0
@kabulastugan,yung wednesday pa lang pero pang friday na yung pagod mo https://t.co/L2fYylxAdG,09/21/22,0
@ralph,spider-man nyo pagod na #SINEGANGFlickOrTreat https://t.co/IsNbYi3TYf,10/31/24,0
@orion pax シ,pagod. need lambing hays,10/29/24,0
@HYGAB OFFICIAL,"""pagod na pagod na ako, pero Ikaw yung pahinga ko... Tapos iiwan mo ako""

ELVI NEW ERA

#HyGab | #ChasingInTheWild
#HyacinthCallado | #GabLagman
#CITWTheCEOAndTheHeadEngineer https://t.co/ub8dJA5e9z",10/31/24,0
@but noypi struggles 💕,tagal naman magbakasyon pagod na lamang lupa ko,10/28/24,0
@ً,"tahimik ko na no, pagod na kasi ako sa lahat",10/26/24,1
@Z A I H,"Pagod sa byahe, sarap magpasubo ngayon ah 😅🍆
#alterbaguio",11/03/24,0
@💋⭐️,"Awra ng pagod hahahaha

KAISHA TALKS https://t.co/6OgfKpNnao",10/31/24,0
@Zach 🐹,"Ben o10 niyo pagod na

Happy Halloween 🎃👻 https://t.co/LaRwcycnBj",10/27/24,0
@jiz ୨ৎ,"parang pagod na pagod na si mha tayong sa lahat yung tipong pati iba section problema niya na rin - tataa langs, sino di mapapagod eh pinagsasabay niya ang pagiging mother at pag ROTC #OurHardworkingMom https://t.co/vGiMlcRcva",10/31/24,0
@ponyorenj ૮ ᴗ͈ˬᴗ͈ෆა,"""ang cute mo naman"" to ""parang pagod ka"" HAHDHHAH SHUTA WALA KASI AKONG BOSES 😭 https://t.co/NDLza4ax1E",11/03/24,0
@Yhanne Yu,"""Madaldal kasi ako pero pag pagod na ako, nakikinig nalang ako"" - Fyangii

FYANG SUNSlaysOnStage
JARFYANG ON ASAPride https://t.co/edM1bUqoOg",11/03/24,0
@darling ja🌹✨,"Uwi ka sakin mamaya?

Charot hahaha 
Epekto ng pagod to

#KENTIN 

 https://t.co/bVqZ9Zs1cU",10/29/24,0
@kyle daiñel estrada,pagod na si ano ko https://t.co/37ylrxezDL,03/22/22,0
@GMA Drama,"ANG PINAKAHIHINTAY NA SAMPALAN, DAPAT N'YONG ABANGAN!

Pagod na siyang manahimik at magtimpi. Gaganti na siya! Tumutok sa #PulangArawGantiNiAdelina sa #PulangAraw mamayang 8PM sa GMA Prime! https://t.co/0IWTa8hXFy",11/01/24,0
@sky.,Ughhh grabe na yung pagod ko. Gusto ko ng tite.,10/30/24,0
@Samantha lee Pettit,Pagod na pagod nako :(,04/29/21,0
@Alexa,"After mag double shifts,ngayon lang yata ako hndi nakaramdam ng pagod,congratulations Kimmy,nakakaiyak! @prinsesachinita 

TEAM OKML GRAND CHAMPION 
#CongratsOgieKimMCLassy
#ShowtimeKINSEyyy
#KimPau #PauloAvelino #KimChiu https://t.co/ItifwT21jr",10/26/24,0
@𝖕 𝖆 𝖔,Wanchh ng baby talk mamaya dahil sa pagod at lasing panigurado 🫠,10/29/24,0
@David,"pagod na nga magreview, wala pa lambing 😡",10/29/24,0
@kleo 🕷️,pagod na ang tatay ft. upuan na biktima ng cat scratches https://t.co/S8KZlCMCy7,10/28/24,0
@jaz 🌸🍓🍀,hiking pala di kap na-inform hahahahhaha pagod na agad di pa umaakyat https://t.co/X9Hs7SCdOQ,11/04/24,0
@biniBINI_ʟᴇɪ 🌸🎀,pagod na magpack ang oat na ito 🤧😭 https://t.co/i4AAu3Iany,10/30/24,0
@ًyuan. fspree.,iba talaga ang pagod pag monday; mag-11 pa lang pagod na agad.,11/04/24,0
@Vinbillaro | JarLette | KOLETTE MADELO,"Dama nyo yung antok at pagod ni Fyang at Kolette! Dami nilang baon na energy Kaninang morning. Grabe yung dalawang un.  Laro e

KOLETTE TUNES IN
JARLETTE POOL OF LOVE",10/31/24,0
@Johnrey,pagod ka ba ngayon? wag kang mag alala bukas pagod ka ulit.,10/31/24,0
@Kaninchen-Marcus🐰| MAANGAS ERA,Pagod na si Sucram&gt; Stay safe @HORI7ON_twt #MARCUS,11/03/24,0
@Mizille Magistrado,"Congrats sa ating lahat! Worth it yung puyat,pagod at gutom! Deserve nyo to babies! @hperalejo @itsmeMarcoG 

#MarVen
#HeavenPeralejo 
#MarcoGallo",10/27/24,0
@gwenjoy,"""si sheena kapag nakikipag usap sa noo nakatingin"" https://t.co/ci9vuEHnWq",10/15/24,0
@KathDen_Fanatics,"Girl ha, sobrang haba ng hair 😂😂😂. Naku naku magagalit mga feeling nanay mo niyan nakikipag usap ka sa pogi🤭.

#HelloLoveAgain 
#KathDen https://t.co/9g6TTeIj2r",10/22/24,0
@Barry Gutierrez,"Pasensiya na po, ganyan lang po talaga kami dito sa baba -- nakikipag-usap sa lahat. Di ko po kasi alam na di pala dapat namin sinusubukang kausapin kayong mga nasa ""taas.""

Pasensiya na po, ma'am. O ""prinsesa"" ba po dapat? 💀 https://t.co/2Imu2iDtsm",09/25/24,0
@🀩,"siguro kung may socmed aus na around 2011 to 2013, nakikipag-usap din ‘yung au character sa author ‘no",11/02/24,0
@ice ia,"Hirap pala kapag dml mga tao sa gdm, parang nakikipag-usap sa hangin.",11/02/24,0
@bunny will see svt! 🤞🍊✨,"Nakikipag-usap naman ako ng ayos at naghahanap buhay lang din. Debut live na debut live na bogus agad 🥹 Huwag po kayong ganyan. Kung di nyo naman pala afford, wag kayo magmine. At bago kayo magmine, check niyo kung keri nyo bayaran ang total amount including SF kasi iba pa yon.",11/04/24,0
@it'syourTrisha.,Sa lahat ng bagay na napag aawayan amputa walang bago dika nakikipag usap para maintindihan mo kung anong dahilan.,10/31/24,0
@ًٍَ,“ayokong nakikipag-usap ka sa lalaking ‘yon” https://t.co/NBDQk1822i,08/24/24,0
@unopowers,@smileyfaulkersn nakikipag usap kay Maki pero naririnig parin yung sinasabi ni Kath😂 hay nako nlng multitasker yan?,11/04/24,0
@✮,KYOONGSLVR BAKIT NAMAN GANON 😔 parang nakikipag usap lang ang gae na to eh 👩‍🦼‍➡️👩‍🦼‍➡️👩‍🦼‍➡️ https://t.co/1yzDt22Xlh,10/24/24,0
@Bandera,JK Labajo No. 1 fan ang lola: Nakikipag-usap siya sa supporters natin! https://t.co/LkL8dX8zak,11/03/24,0
@riven,parang akong nakikipag usap sa pader dito sa acc na 'to,11/02/24,0
@._.,"Ang hirap humarap sa mga tao pag mabilis ka maapektuhan huhu 

Naiiyak ako habang nakikipag usap sa ibang managers sa regional",10/30/24,0
@kaye,"Colet 😭😭😭

yung second stanza... nakikipag usap kay Lord? grabe ramdam na ramdam ko. 🥺🥺🥺 https://t.co/RZSh7won2i",10/02/24,0
@eldritch gonzales,o 'di ka lang talaga nakikipag-usap sa mga diretsong magtagalog lol,10/30/24,0
@ambi,hayyyy bakit sa iba ang saya mo nakikipag usap,11/03/24,0
@ian,Napanaginipan ko nakikipag usap ako sa stranger tungkol sa league HAHAHAHAHA miss ko na maglaro lecheng med school to,11/03/24,0
@°𖤓⋆,or di ka nakikipag-usap sa mga karaniwang tao,10/30/24,0
@robbins23,"Ang ganda talaga. Meron talagang something sa mata niya na hindi mo maipaliwanag parang yung mata ang nakikipag-usap sayo.

JMJAS HERETOSTAY https://t.co/clTYI3fRtZ",10/23/24,0
@anna | EVENKICKZ LASSGO,tangina dami na namang malwares tapos palaging iisa nalang lagi sinasabi. nakakapagod makipag-away sa mga sarado utak kahit sobra na talagang nakakapikon sila. para kang nakikipag-usap sa sanggol na di maintindihan pinagsasasabi mo kaya tatawanan ka lang.,10/29/24,0
@Ann🌻; ia,"Bakit kayo nakikipag usap dyan kay /sevensoclock, boang din yan",10/11/24,0
@Paldean Pansy,"Pero hanga pa din ako sa mga tao na nakikipag usap sa mga driver
Wala bang option na ganito sa pinas? https://t.co/YDXVVXhRSE",09/20/24,0
@BIMMO 🍴⚓️,"Kaya ayoko nakikipag usap about politics dito eh, either sasakit ulo ko sa mindset nila or sasama loob nila kasi against ka sa kanila.",10/28/24,0
@potsu 👾,tv patrol “aniya parang nakikipagusap sya (rain) sa diyos pag kausap nya si big brother” 😭,10/30/24,0
@Ey-em,eto si kuya papansin nakikipag usap pa kami e hahahaha,10/31/24,0
@Datu Paiburong,"@smninews Hayan nahihirapan na kayong mag justify ng mga JOKE (daw) nya. Sana di nyo na pinagsalita. Masyadong nakampante, akala nakikipagusap lang sa kanto 😂 😂 😂 nakalimutan underoath pala 😂",10/31/24,0
@C A T A S T R O P H E,@KylieVogue___ Basahin mo nag block siya kasi nakikipag usap ako sainyo. 😂😂,11/03/24,0
@M☆J★ ブジョイ クト,@PunchTheLies @risahontiveros para kang nakikipag-usap sa lasing..pilit inililigaw si sen.risa akala yata lahat t@nga kagaya nung butiki sa tabi nya..,10/28/24,0
"@rachel (welcome back, GD 😭)","@jiyongsmotte @pledis_17 NAKAKALOKA PARA AKONG NAKIKIPAG USAP SA KAPWA VIP KO 

OOMF HOSHI ILY",10/30/24,0
@kat 🧸,Si alden pag nakikipag usap offcam conyo man o english. Qt qt,10/31/24,0
@HOLA PH,"CHIKA: Kris Aquino, magbabalik-Kapamilya nga ba? Boy Abunda, nakikipag-usap umano sa ABS-CBN para sa pagbabalik ng Queen of All Media.

https://t.co/KCMiDeZKQQ https://t.co/MXJ712tfDA",10/27/24,0
@rin,@dawnnkai @Noxxy594 @deadaoi tangina hahahahahahahahhaa parang nakikipag usap sa pader hayop,10/28/24,0
@‏ً,c’mon kaisha and rainah mag igs na din kayo baliwin nyo kami di na kami nakikipag usap sa livestream kasi totoong tao na kayo whahah,10/27/24,0
@yonah,Kailangan po talaga nya ng seryosong medikasyon. Ako po muli ay humihingi ng tulong. 1 retweet = 1 help :( @ishua13 http://t.co/fLMwmylfzA,03/06/15,0
@Tulong Kabataan - UP Diliman,"❗️PANAWAGAN PARA SA DONASYON❗️

Kamakailan lang ay isinugod sa ospital si Ate Bebang, isang miyembro ng organisasyong Nagkakaisang Residente ng Pook Malinis, dahil sa sakit sa tiyan, at ngayo’y nangangailangan ng tulong pinansyal para sa kaniyang medikasyon at pagpapa-ultrasound. https://t.co/9XaR96ONHZ",10/01/20,0
@Tax Tobacco To The Max,"Iwasan/Itigil ang paninigarilyo para mas tumibay ang immune system, mas maging mabisa ang medikasyon,  at bumilis ang paggaling.

#CommittoQuit #NoToSecondhandSmoke #SmokeFreePhilippines #SayNoToYosi #SmokeFreeIsTheNewNormal https://t.co/TeoSSfuW18",03/24/22,0
@E Ric,legalisasyon ng medikasyon na may regulasyon at edukasyon,01/16/20,0
@PatSquad_Manila,"Isa kang adiksyon na hanggang ngayon ay hindi ko mahanapan ng mabisang medikasyon

@patrickquiroz_
#HappyBirthdayPatrick
FromPatrickSquad https://t.co/NY7rf7IaFA",03/13/20,0
@National Nutrition Council,Pabilisin ang iyong paggaling kasama ng tamang medikasyon at mga gabay sa iyong diyeta sa tulong ng mga tips na ito. (1/2) https://t.co/S2NjgYLv0f,02/15/22,0
@gahdamn.maf*cka,"Medikasyon sa meditasyon
tuwing umaga 
Roll ng spliff dito at duon
Positibong mantra ang hinihimig at kinakanta",06/13/19,0
@Romblon MPS,"July 28, 2019 / 8:30 AM
Ang Romblon MPS personnel ay regular na nagbibigay ng tulong pinansyal para sa buwanan medikasyon ni nanay Maribel.

#PNPGoodDeed https://t.co/a4Cz7Z3fiA",07/28/19,0
@TV Patrol,"#TVPatrol Eddie Garcia, sinusuportahan ng ventilator at medikasyon para sa kaniyang blood pressure, ayon sa pinakahuling medical bulletin | ulat ni @mariovdumaual https://t.co/uMe7wD5qsw",06/13/19,0
@Kaloy Çatindig,Grabe sama ng pakiramdam ko 😭😭😭 Mukang kailangan ko ng matindi tinding medikasyon hoho 😁,06/21/15,0
@Abante TeleTabloid,"Posible umanong tumigil ang tibok ng puso ni Kris Aquino kapag hindi nagtagumpay ang mga susunod niyang medikasyon sa kanyang autoimmune disease. @KrisAquinoWORLD

Panoorin ang iba pang showbiz balita: https://t.co/QXEGDVacnF

#Teletabloid #AbanteNews #EntertainmentNewsPH #fyp https://t.co/jUO5sDOA4l",02/16/24,0
@Pilipino Star Ngayon Digital,"SALUDO KO SAYO, NAK!'

Umani ng simpatya sa social media ang isang litrato na ibinahagi ng netizen kung saan tampok ang isang 4th year student na nagtitinda ng graham balls upang matustusan ang mga gastusin nito sa kaniyang medikasyon at pagte-thesis. https://t.co/dvblpWKTqg",11/19/22,0
@ee.,"Aba ser mas bawal po na imbes gamutin ninyo eh mas lalong magkakasakit kasi hindi angkop ang medikasyon dahil lang ""bawal sila tanggihan"" LUH OPO LABAG SA OATH NIL A ANG TUMANGGI NG NANGANGAILAN, PERO MAS LALONG LABAG SA MATA NG BATAS AT NG TAO ANG MEDICAL MALPRACTICE ABA SIR",04/17/19,0
@dave,"totoo to, panoorin niyo ""gapos"" at ""bilanggo ng isipan"" i witness docu siya, bukod sa kulang ang professionals sa lugar at distansya mula pagamutan ay dagdag pasanin rin nila ang kakulangan sa pera kung kayat mas inuuna muna nila ang kalam ng sikmura kaysa medikasyon at konsultasyon",06/06/20,0
@MARASIGAN,Medikasyon!!!,01/14/18,0
@ًً,hindi ko maintindihan kung bakit sa kabila ng lahat ng medikasyon ay patuloy pa ring lumalala yung sakit,04/29/19,0
@L E N Y ♡,Isa kang adiksyon na hanggang ngayon ay hindi ko mahanapan ng mabisang medikasyon.,04/02/16,0
@♏,Medikasyon 😆😆,10/22/16,0
@NameB4,"Premium #health #domain MEDİKASYON #COM is for sale now!

DM or contact via https://t.co/c0sNahSPcO  

#domains #medication #sağlık #hastane #tedavi #ilaçlatedavi #covid #klinik #alanadi #alanadı https://t.co/bkSqFZW3si",01/01/21,0
@Ai Rish,Ito ay araw ng medikasyon (»_«) #pity,05/17/13,0
@PIA Desk,"Pabilisin ang iyong paggaling kasama ng tamang medikasyon at mga gabay sa iyong diyeta sa tulong ng mga tips na ito.

1/2 https://t.co/xiPsQGem2U",02/12/22,0
@Ai Rish,Gabi ng Medikasyon #Horror,06/07/13,0
@Doktora Helen Tan,"Ang mga may health condition na nangangailangan ng maintenance medicines ay pinapayuhan ng @DOHgovph na magkaroon ng sapat na medikasyon sa kani-kanilang tahanan upang maiwasan ang paglabas at posibilidad ng pagka-expose sa COVID 19.

#STAN https://t.co/A4pMh6B2rX",04/13/20,0
@Sweet baby,tanginang medikasyon to apat 😭😭 buti efferv yung isa masarap medj parang softdrinks,09/11/23,0
@Colee,Sa sariling ko kabaliwan musika naging medikasyon,11/30/20,0
@Colee,"nilagyan ko ng puso at dedikasyon
kinakalabasan ng mga obra ko puro pang meditasyon
imahinasyon inalisan ko na ng limitasyon
sa sarili kong kabaliwan musika lang ang pinakapayapang ginagamit ko na medikasyon",07/17/20,0
@Joseph Montante,"Ang punto ko wala sa Medikasyon oh sa essence ng pasko, ang punto ko about sa dekoradyon na kung saan nakakapag bigay ngiti sa bawat isa bakit ang layo na ng mga respond niyo wala naman akong problema don pero ang layo niyo na sa kahulugan ng post ko HAHA lol.",11/17/19,0
@nicko,"m. umaga sa atin at sa medikasyon ko, pati na rin sa bagong tsinelas ko, bali pwede na akong magtumbang-preso, anim na sarili ko kalaban ko.",04/18/20,0
@LeonaSoLiit.,Isa kang adiksyon na hanggang ngayon ay hindi ko mahanapan ng mabisang medikasyon,07/11/16,0
@Ai Rish,Kapag Friday kulong lang sa bahay #Medikasyon,08/09/13,0
@Rochelle Bautista,Isa kang adiksyon na hanggang ngayon ay hindi ko mahanapan ng mabisang medikasyon.,10/10/16,0
@Mrv Vllr,"Kung inimprove lang ni GMA ang quality ng medikasyon sa Pilipinas noong pangulo siya ,edi sana di niya na kailangan umalis para magpagamot.",11/15/11,0
@ಠ⁠_⁠ಠ || Karma era,Grabe talaga Yung pagkakaiba sa private hospital tsaka sa public 😞😞 nakakalungkot lang na ganito Sistema para sa libreng medikasyon pero karapatan naman dapat natin yun,03/22/23,0
@Ai Rish,Hirap matulog kapag kumukulo ang tyan ); piliting matulog #Medikasyon,09/07/13,0
@richard domondon,"""Isa kang adiksyon na hanggang ngayon sy hindi ko mahanapan ng mabisang medikasyon.""

#boompanes",04/26/16,0
@👽,kulang sa medikasyon,03/08/19,0
@jovienaje,Medikasyon! Hindi Militarisasyon!!! 🤐🇵🇭 #COVID19 #COVID19PH,03/17/20,0
@C H O,isa kang adiksiyon na hanggang ngayon ay hindi ko mahanapan ng mabisang medikasyon.,04/08/20,0
